Invoice Id,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Sales,Date,Time,Payment,Cost of Goods saled,Gross Income,Rating,Day,Month,Year,Satisfaction
850-41-9669,Alex,Yangon,Normal,Female,Electronic Accessories,75.06,9,709.317,3/19/2019,1:25:00 PM,E-Wallet,675.54,33.777,6.2,Tuesday,March,00:00.0,not Satisfied
548-48-3156,Alex,Yangon,Member,Female,Food And Beverages,83.34,2,175.014,3/19/2019,1:37:00 PM,Cash,166.68,8.334,7.6,Tuesday,March,00:00.0,Satisfied
701-23-5550,Cairo,Mandalay,Member,Male,Home And Lifestyle,38.81,4,163.002,3/19/2019,1:40:00 PM,E-Wallet,155.24,7.762,4.9,Tuesday,March,00:00.0,not Satisfied
462-78-5240,Giza,Naypyitaw,Normal,Female,Electronic Accessories,26.61,2,55.881,3/19/2019,2:35:00 PM,Cash,53.22,2.661,4.2,Tuesday,March,00:00.0,not Satisfied
593-08-5916,Alex,Yangon,Normal,Female,Fashion Accessories,15.5,1,16.275,3/19/2019,3:23:00 PM,Credit Card,15.5,0.775,7.4,Tuesday,March,00:00.0,Satisfied
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic Accessories,88.55,8,743.82,3/19/2019,3:29:00 PM,E-Wallet,708.4,35.42,4.7,Tuesday,March,00:00.0,not Satisfied
898-04-2717,Alex,Yangon,Normal,Male,Fashion Accessories,76.4,9,721.98,3/19/2019,3:49:00 PM,E-Wallet,687.6,34.38,7.5,Tuesday,March,00:00.0,Satisfied
728-88-7867,Giza,Naypyitaw,Member,Female,Home And Lifestyle,75.53,4,317.226,3/19/2019,3:52:00 PM,E-Wallet,302.12,15.106,8.3,Tuesday,March,00:00.0,Satisfied
574-22-5561,Giza,Naypyitaw,Member,Female,Fashion Accessories,82.63,10,867.615,3/19/2019,5:08:00 PM,E-Wallet,826.3,41.315,7.9,Tuesday,March,00:00.0,Satisfied
716-39-1409,Cairo,Mandalay,Member,Female,Health And Beauty,30.35,7,223.0725,3/19/2019,6:19:00 PM,Cash,212.45,10.6225,8,Tuesday,March,00:00.0,Satisfied
751-69-0068,Giza,Naypyitaw,Normal,Male,Sports And Travel,99.24,9,937.818,3/19/2019,7:09:00 PM,E-Wallet,893.16,44.658,9,Tuesday,March,00:00.0,Satisfied
301-81-8610,Cairo,Mandalay,Member,Male,Fashion Accessories,25.42,8,213.528,3/19/2019,7:42:00 PM,Credit Card,203.36,10.168,6.7,Tuesday,March,00:00.0,not Satisfied
451-28-5717,Giza,Naypyitaw,Member,Female,Home And Lifestyle,83.17,6,523.971,3/20/2019,11:23:00 AM,Cash,499.02,24.951,7.3,Wednesday,March,00:00.0,Satisfied
805-86-0265,Alex,Yangon,Normal,Male,Home And Lifestyle,93.96,9,887.922,3/20/2019,11:32:00 AM,Cash,845.64,42.282,9.8,Wednesday,March,00:00.0,Satisfied
509-29-3912,Alex,Yangon,Member,Female,Sports And Travel,38.72,9,365.904,3/20/2019,12:24:00 PM,E-Wallet,348.48,17.424,4.2,Wednesday,March,00:00.0,not Satisfied
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion Accessories,99.25,2,208.425,3/20/2019,1:02:00 PM,Cash,198.5,9.925,9,Wednesday,March,00:00.0,Satisfied
650-98-6268,Cairo,Mandalay,Member,Female,Food And Beverages,20.87,3,65.7405,3/20/2019,1:53:00 PM,Credit Card,62.61,3.1305,8,Wednesday,March,00:00.0,Satisfied
632-32-4574,Cairo,Mandalay,Normal,Male,Sports And Travel,75.92,8,637.728,3/20/2019,2:14:00 PM,Cash,607.36,30.368,5.5,Wednesday,March,00:00.0,not Satisfied
760-90-2357,Alex,Yangon,Member,Male,Electronic Accessories,74.51,6,469.413,3/20/2019,3:08:00 PM,E-Wallet,447.06,22.353,5,Wednesday,March,00:00.0,not Satisfied
213-72-6612,Alex,Yangon,Normal,Male,Food And Beverages,43.25,2,90.825,3/20/2019,3:56:00 PM,Cash,86.5,4.325,6.2,Wednesday,March,00:00.0,not Satisfied
537-72-0426,Giza,Naypyitaw,Member,Male,Fashion Accessories,70.99,10,745.395,3/20/2019,4:28:00 PM,Cash,709.9,35.495,5.7,Wednesday,March,00:00.0,not Satisfied
102-06-2002,Giza,Naypyitaw,Member,Male,Sports And Travel,25.25,5,132.5625,3/20/2019,5:52:00 PM,Cash,126.25,6.3125,6.1,Wednesday,March,00:00.0,not Satisfied
142-63-6033,Cairo,Mandalay,Normal,Male,Home And Lifestyle,92.36,5,484.89,3/20/2019,7:17:00 PM,E-Wallet,461.8,23.09,4.9,Wednesday,March,00:00.0,not Satisfied
182-88-2763,Cairo,Mandalay,Member,Male,Food And Beverages,79.91,3,251.7165,3/20/2019,7:28:00 PM,Credit Card,239.73,11.9865,5,Wednesday,March,00:00.0,not Satisfied
436-54-4512,Alex,Yangon,Member,Female,Food And Beverages,91.61,1,96.1905,3/20/2019,7:44:00 PM,Cash,91.61,4.5805,9.8,Wednesday,March,00:00.0,Satisfied
574-31-8277,Cairo,Mandalay,Member,Male,Fashion Accessories,33.63,1,35.3115,3/20/2019,7:55:00 PM,Cash,33.63,1.6815,5.6,Wednesday,March,00:00.0,not Satisfied
828-61-5674,Alex,Yangon,Member,Male,Sports And Travel,44.02,10,462.21,3/20/2019,7:57:00 PM,Credit Card,440.2,22.01,9.6,Wednesday,March,00:00.0,Satisfied
527-09-6272,Alex,Yangon,Member,Female,Electronic Accessories,28.45,5,149.3625,3/21/2019,10:17:00 AM,Credit Card,142.25,7.1125,9.1,Thursday,March,00:00.0,Satisfied
512-98-1403,Alex,Yangon,Member,Female,Electronic Accessories,26.48,3,83.412,3/21/2019,10:40:00 AM,E-Wallet,79.44,3.972,4.7,Thursday,March,00:00.0,not Satisfied
438-01-4015,Cairo,Mandalay,Member,Female,Sports And Travel,49.49,4,207.858,3/21/2019,3:25:00 PM,E-Wallet,197.96,9.898,6.6,Thursday,March,00:00.0,not Satisfied
448-61-3783,Alex,Yangon,Normal,Female,Electronic Accessories,90.02,8,756.168,3/21/2019,4:08:00 PM,Credit Card,720.16,36.008,4.5,Thursday,March,00:00.0,not Satisfied
827-26-2100,Alex,Yangon,Member,M,Home And Lifestyle,33.84,9,319.788,3/21/2019,4:21:00 PM,E-Wallet,304.56,15.228,8.8,Thursday,March,00:00.0,Satisfied
500-02-2261,Giza,Naypyitaw,Normal,Female,Food And Beverages,57.29,6,360.927,3/21/2019,5:04:00 PM,E-Wallet,343.74,17.187,5.9,Thursday,March,00:00.0,not Satisfied
674-56-6360,Alex,Yangon,Normal,Male,Electronic Accessories,95.15,1,99.9075,3/22/2019,2:00:00 PM,Cash,95.15,4.7575,6,Friday,March,00:00.0,not Satisfied
550-84-8664,Alex,Yangon,Normal,Male,Sports And Travel,85.91,5,451.0275,3/22/2019,2:33:00 PM,Credit Card,429.55,21.4775,8.6,Friday,March,00:00.0,Satisfied
616-24-2851,Cairo,Mandalay,Member,Female,Fashion Accessories,17.87,4,75.054,3/22/2019,2:42:00 PM,E-Wallet,71.48,3.574,6.5,Friday,March,00:00.0,not Satisfied
802-43-8934,Alex,Yangon,Normal,Male,Home And Lifestyle,18.28,1,19.194,3/22/2019,3:05:00 PM,Credit Card,18.28,0.914,8.3,Friday,March,00:00.0,Satisfied
554-53-3790,Cairo,Mandalay,Normal,Male,Sports And Travel,37.02,6,233.226,3/22/2019,6:33:00 PM,Cash,222.12,11.106,4.5,Friday,March,00:00.0,not Satisfied
886-18-2897,Alex,Yangon,Normal,Female,Food And Beverages,56.56,5,296.94,3/22/2019,7:06:00 PM,Credit Card,282.8,14.14,4.5,Friday,March,00:00.0,not Satisfied
227-03-5010,Alex,Yangon,Member,Female,Home And Lifestyle,52.59,8,441.756,3/22/2019,7:20:00 PM,Credit Card,420.72,21.036,8.5,Friday,March,00:00.0,Satisfied
394-30-3170,Cairo,Mandalay,Member,Female,Sports And Travel,88.43,8,742.812,3/22/2019,7:35:00 PM,Credit Card,707.44,35.372,4.3,Friday,March,00:00.0,not Satisfied
472-15-9636,Alex,Yangon,Normal,Male,Home And Lifestyle,50.93,8,427.812,3/22/2019,7:36:00 PM,E-Wallet,407.44,20.372,9.2,Friday,March,00:00.0,Satisfied
630-74-5166,Alex,Yangon,Member,Female,Sports And Travel,62.13,6,391.419,3/22/2019,8:19:00 PM,Cash,372.78,18.639,7.4,Friday,March,00:00.0,Satisfied
856-22-8149,Alex,Yangon,Normal,Female,Home And Lifestyle,25.29,1,26.5545,3/23/2019,10:13:00 AM,E-Wallet,25.29,1.2645,6.1,Saturday,March,00:00.0,not Satisfied
865-92-6136,Alex,Yangon,Member,Female,Food And Beverages,52.75,3,166.1625,3/23/2019,10:16:00 AM,E-Wallet,158.25,7.9125,9.3,Saturday,March,00:00.0,Satisfied
851-28-6367,Alex,Yangon,Member,Male,Sports And Travel,15.5,10,162.75,3/23/2019,10:55:00 AM,E-Wallet,155,7.75,8,Saturday,March,00:00.0,Satisfied
733-29-1227,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,55.61,7,408.7335,3/23/2019,12:41:00 PM,Cash,389.27,19.4635,8.5,Saturday,March,00:00.0,Satisfied
884-80-6021,Alex,Yangon,Member,Female,Electronic Accessories,73.47,10,771.435,3/23/2019,1:14:00 PM,E-Wallet,734.7,36.735,9.5,Saturday,March,00:00.0,Satisfied
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion Accessories,67.39,7,495.3165,3/23/2019,1:23:00 PM,E-Wallet,471.73,23.5865,6.9,Saturday,March,00:00.0,not Satisfied
333-73-7901,Giza,Naypyitaw,Member,Female,Health And Beauty,54.92,8,461.328,3/23/2019,1:24:00 PM,E-Wallet,439.36,21.968,7.6,Saturday,March,00:00.0,Satisfied
386-27-7606,Giza,Naypyitaw,Member,Female,Home And Lifestyle,81.2,7,596.82,3/23/2019,3:59:00 PM,Credit Card,568.4,28.42,8.1,Saturday,March,00:00.0,Satisfied
795-49-7276,Alex,Yangon,Normal,Male,Fashion Accessories,37.15,4,156.03,3/23/2019,6:59:00 PM,E-Wallet,148.6,7.43,8.3,Saturday,March,00:00.0,Satisfied
407-63-8975,Alex,Yangon,Normal,Male,Food And Beverages,73.88,6,465.444,3/23/2019,7:16:00 PM,E-Wallet,443.28,22.164,4.4,Saturday,March,00:00.0,not Satisfied
608-96-3517,Cairo,Mandalay,Member,Female,Fashion Accessories,91.54,4,384.468,3/23/2019,7:20:00 PM,Credit Card,366.16,18.308,4.8,Saturday,March,00:00.0,not Satisfied
468-88-0009,Alex,Yangon,Member,Male,Home And Lifestyle,65.94,4,276.948,3/24/2019,10:29:00 AM,Cash,263.76,13.188,6,Sunday,March,00:00.0,not Satisfied
588-01-7461,Giza,Naypyitaw,Member,Female,Food And Beverages,33.98,9,321.111,3/24/2019,10:43:00 AM,Cash,305.82,15.291,4.2,Sunday,March,00:00.0,not Satisfied
641-62-7288,Cairo,Mandalay,Normal,Male,Home And Lifestyle,99.92,6,629.496,3/24/2019,1:33:00 PM,E-Wallet,599.52,29.976,7.1,Sunday,March,00:00.0,Satisfied
835-16-0096,Giza,Naypyitaw,Member,Male,Sports And Travel,14.7,5,77.175,3/24/2019,1:48:00 PM,E-Wallet,73.5,3.675,8.5,Sunday,March,00:00.0,Satisfied
851-98-3555,Cairo,Mandalay,Normal,Female,Health And Beauty,82.88,5,435.12,3/24/2019,2:08:00 PM,Credit Card,414.4,20.72,6.6,Sunday,March,00:00.0,not Satisfied
334-64-2006,Alex,Yangon,Member,Female,Home And Lifestyle,70.32,2,147.672,3/24/2019,2:22:00 PM,E-Wallet,140.64,7.032,9.6,Sunday,March,00:00.0,Satisfied
593-95-4461,Giza,Naypyitaw,Member,Male,Home And Lifestyle,74.86,1,78.603,3/24/2019,2:49:00 PM,Cash,74.86,3.743,6.9,Sunday,March,00:00.0,not Satisfied
118-62-1812,Giza,Naypyitaw,Member,Female,Home And Lifestyle,78.38,4,329.196,3/24/2019,5:56:00 PM,Cash,313.52,15.676,7.9,Sunday,March,00:00.0,Satisfied
725-67-2480,Cairo,Mandalay,Member,Female,Fashion Accessories,58.75,6,370.125,3/24/2019,6:14:00 PM,Credit Card,352.5,17.625,5.9,Sunday,March,00:00.0,not Satisfied
560-30-5617,Cairo,Mandalay,Normal,Female,Sports And Travel,24.77,5,130.0425,3/24/2019,6:27:00 PM,Cash,123.85,6.1925,8.5,Sunday,March,00:00.0,Satisfied
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic Accessories,64.95,10,681.975,3/24/2019,6:27:00 PM,Cash,649.5,32.475,5.2,Sunday,March,00:00.0,not Satisfied
362-58-8315,Giza,Naypyitaw,Member,Female,Fashion Accessories,76.52,5,401.73,3/25/2019,10:23:00 AM,Cash,382.6,19.13,9.9,Monday,March,00:00.0,Satisfied
340-66-0321,Alex,Yangon,Member,Male,Electronic Accessories,36.36,4,152.712,3/25/2019,1:07:00 PM,Cash,145.44,7.272,7.6,Monday,March,00:00.0,Satisfied
156-95-3964,Alex,Yangon,Normal,Female,Food And Beverages,55.39,4,232.638,3/25/2019,3:19:00 PM,E-Wallet,221.56,11.078,8,Monday,March,00:00.0,Satisfied
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic Accessories,52.89,4,222.138,3/25/2019,4:32:00 PM,E-Wallet,211.56,10.578,6.7,Monday,March,00:00.0,not Satisfied
282-35-2475,Cairo,Mandalay,Normal,Female,Sports And Travel,93.31,2,195.951,3/25/2019,5:53:00 PM,Cash,186.62,9.331,6.3,Monday,March,00:00.0,not Satisfied
605-03-2706,Alex,Yangon,Normal,Female,Health And Beauty,15.8,3,49.77,3/25/2019,6:02:00 PM,Cash,47.4,2.37,9.5,Monday,March,00:00.0,Satisfied
134-75-2619,Alex,Yangon,Member,Male,Electronic Accessories,19.32,7,142.002,3/25/2019,6:51:00 PM,Cash,135.24,6.762,6.9,Monday,March,00:00.0,not Satisfied
110-05-6330,Giza,Naypyitaw,Normal,Female,Food And Beverages,39.43,6,248.409,3/25/2019,8:18:00 PM,Credit Card,236.58,11.829,9.4,Monday,March,00:00.0,Satisfied
236-27-1144,Giza,Naypyitaw,Normal,Female,Food And Beverages,16.31,9,154.1295,3/26/2019,10:31:00 AM,E-Wallet,146.79,7.3395,8.4,Tuesday,March,00:00.0,Satisfied
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic Accessories,45.71,3,143.9865,3/26/2019,10:34:00 AM,Credit Card,137.13,6.8565,7.7,Tuesday,March,00:00.0,Satisfied
449-27-2918,Cairo,Mandalay,Member,Female,Sports And Travel,39.12,1,41.076,3/26/2019,11:02:00 AM,Credit Card,39.12,1.956,9.6,Tuesday,March,00:00.0,Satisfied
587-73-4862,Alex,Yangon,Member,Female,Health And Beauty,10.690000000000001,5,56.1225,3/26/2019,11:07:00 AM,E-Wallet,53.45,2.6725,7.6,Tuesday,March,00:00.0,Satisfied
797-88-0493,Alex,Yangon,Normal,Female,Health And Beauty,64.27,4,269.934,3/26/2019,1:54:00 PM,Cash,257.08,12.854,7.7,Tuesday,March,00:00.0,Satisfied
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic Accessories,84.25,2,176.925,3/26/2019,2:13:00 PM,Credit Card,168.5,8.425,5.3,Tuesday,March,00:00.0,not Satisfied
848-24-9445,Giza,Naypyitaw,Member,Male,Health And Beauty,43.7,2,91.77,3/26/2019,6:03:00 PM,Cash,87.4,4.37,4.9,Tuesday,March,00:00.0,not Satisfied
760-53-9233,Alex,Yangon,Member,Male,Fashion Accessories,41.28,3,130.032,3/26/2019,6:37:00 PM,Credit Card,123.84,6.192,8.5,Tuesday,March,00:00.0,Satisfied
163-56-7055,Giza,Naypyitaw,Member,Female,Fashion Accessories,48.71,1,51.1455,3/26/2019,7:20:00 PM,Cash,48.71,2.4355,4.1,Tuesday,March,00:00.0,not Satisfied
487-79-6868,Cairo,Mandalay,Member,Female,Home And Lifestyle,12.29,9,116.1405,3/26/2019,7:28:00 PM,Credit Card,110.61,5.5305,8,Tuesday,March,00:00.0,Satisfied
807-34-3742,Alex,Yangon,Normal,Male,Fashion Accessories,52.38,1,54.999,3/26/2019,7:44:00 PM,Cash,52.38,2.619,5.8,Tuesday,March,00:00.0,not Satisfied
411-77-0180,Alex,Yangon,Member,Male,Electronic Accessories,72.2,7,530.67,3/26/2019,8:14:00 PM,E-Wallet,505.4,25.27,4.3,Tuesday,March,00:00.0,not Satisfied
595-94-9924,Alex,Yangon,Member,Female,Health And Beauty,27.73,5,145.5825,3/26/2019,8:21:00 PM,Credit Card,138.65,6.9325,4.2,Tuesday,March,00:00.0,not Satisfied
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion Accessories,99.82,9,943.299,3/27/2019,10:43:00 AM,Cash,898.38,44.919,6.6,Wednesday,March,00:00.0,not Satisfied
106-35-6779,Alex,Yangon,Member,Female,Home And Lifestyle,44.34,2,97.548,3/27/2019,11:26:00 AM,Cash,88.68,4.434,5.8,Wednesday,March,00:00.0,not Satisfied
238-49-0436,Alex,Yangon,Normal,Male,Health And Beauty,32.46,8,272.664,3/27/2019,1:48:00 PM,Credit Card,259.68,12.984,4.9,Wednesday,March,00:00.0,not Satisfied
278-86-2735,Alex,Yangon,Normal,Female,Food And Beverages,52.34,3,164.871,3/27/2019,2:03:00 PM,Cash,157.02,7.851,9.2,Wednesday,March,00:00.0,Satisfied
794-32-2436,Cairo,Mandalay,Member,Male,Electronic Accessories,55.67,2,116.907,3/27/2019,3:08:00 PM,E-Wallet,111.34,5.567,6,Wednesday,March,00:00.0,not Satisfied
186-71-5196,Alex,Yangon,Member,Female,Food And Beverages,79.54,2,167.034,3/27/2019,4:30:00 PM,E-Wallet,159.08,7.954,6.2,Wednesday,March,00:00.0,not Satisfied
176-64-7711,Cairo,Mandalay,Normal,Male,Food And Beverages,32.32,3,101.808,3/27/2019,7:11:00 PM,Credit Card,96.96,4.848,4.3,Wednesday,March,00:00.0,not Satisfied
423-57-2993,Cairo,Mandalay,Normal,Male,Sports And Travel,93.39,6,588.357,3/27/2019,7:18:00 PM,E-Wallet,560.34,28.017,10,Wednesday,March,00:00.0,Satisfied
313-66-9943,Cairo,Mandalay,Member,Female,Food And Beverages,29.15,3,91.8225,3/27/2019,8:29:00 PM,Credit Card,87.45,4.3725,7.3,Wednesday,March,00:00.0,Satisfied
633-44-8566,Alex,Yangon,Member,Female,Food And Beverages,49.38,7,362.943,3/27/2019,8:35:00 PM,Credit Card,345.66,17.283,7.3,Wednesday,March,00:00.0,Satisfied
633-09-3463,Giza,Naypyitaw,Normal,Female,Electronic Accessories,47.65,3,150.0975,3/28/2019,12:58:00 PM,Credit Card,142.95,7.1475,9.5,Thursday,March,00:00.0,Satisfied
573-58-9734,Cairo,Mandalay,Normal,Female,Fashion Accessories,30.37,3,95.6655,3/28/2019,1:41:00 PM,E-Wallet,91.11,4.5555,5.1,Thursday,March,00:00.0,not Satisfied
266-76-6436,Giza,Naypyitaw,Member,Female,Food And Beverages,38.6,3,121.59,3/28/2019,1:57:00 PM,E-Wallet,115.8,5.79,7.5,Thursday,March,00:00.0,Satisfied
420-97-3340,Alex,Yangon,Normal,Female,Food And Beverages,71.68,3,225.792,3/28/2019,3:30:00 PM,Credit Card,215.04,10.752,9.2,Thursday,March,00:00.0,Satisfied
470-32-9057,Alex,Yangon,Member,Male,Food And Beverages,51.34,5,269.535,3/28/2019,3:31:00 PM,Credit Card,256.7,12.835,9.1,Thursday,March,00:00.0,Satisfied
857-16-3520,Alex,Yangon,Member,Female,Fashion Accessories,71.46,7,525.231,3/28/2019,4:06:00 PM,E-Wallet,500.22,25.011,4.5,Thursday,March,00:00.0,not Satisfied
212-62-1842,Alex,Yangon,Member,Female,Food And Beverages,58.26,6,367.038,3/28/2019,4:44:00 PM,Cash,349.56,17.478,9.9,Thursday,March,00:00.0,Satisfied
531-80-1784,Alex,Yangon,Normal,Male,Electronic Accessories,26.02,7,191.247,3/28/2019,5:38:00 PM,Cash,182.14,9.107,5.1,Thursday,March,00:00.0,not Satisfied
544-32-5024,Giza,Naypyitaw,Member,Female,Food And Beverages,49.79,4,209.118,3/28/2019,7:16:00 PM,Credit Card,199.16,9.958,6.4,Thursday,March,00:00.0,not Satisfied
333-23-2632,Alex,Yangon,Member,Male,Health And Beauty,10.08,7,74.088,3/28/2019,8:14:00 PM,Cash,70.56,3.528,4.2,Thursday,March,00:00.0,not Satisfied
766-85-7061,Cairo,Mandalay,Member,Female,Health And Beauty,87.87,10,922.635,3/29/2019,10:25:00 AM,E-Wallet,878.7,43.935,5.1,Friday,March,00:00.0,not Satisfied
186-79-9562,Cairo,Mandalay,Normal,Male,Health And Beauty,71.77,7,527.5095,3/29/2019,2:06:00 PM,Cash,502.39,25.1195,8.9,Friday,March,00:00.0,Satisfied
291-21-5991,Cairo,Mandalay,Member,Male,Health And Beauty,61.29,5,321.7725,3/29/2019,2:28:00 PM,Cash,306.45,15.3225,7,Friday,March,00:00.0,Satisfied
727-75-6477,Giza,Naypyitaw,Normal,Male,Electronic Accessories,28.84,4,121.128,3/29/2019,2:44:00 PM,Cash,115.36,5.768,6.4,Friday,March,00:00.0,not Satisfied
425-85-2085,Cairo,Mandalay,Member,Male,Health And Beauty,54.86,5,288.015,3/29/2019,4:48:00 PM,E-Wallet,274.3,13.715,9.8,Friday,March,00:00.0,Satisfied
218-59-9410,Alex,Yangon,Member,Female,Home And Lifestyle,72.42,3,228.123,3/29/2019,4:54:00 PM,E-Wallet,217.26,10.863,8.2,Friday,March,00:00.0,Satisfied
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic Accessories,82.34,10,864.57,3/29/2019,7:12:00 PM,E-Wallet,823.4,41.17,4.3,Friday,March,00:00.0,not Satisfied
361-85-2571,Alex,Yangon,Normal,Female,Sports And Travel,89.48,5,469.77,3/30/2019,10:18:00 AM,Cash,447.4,22.37,7.4,Saturday,March,00:00.0,Satisfied
291-55-6563,Alex,Yangon,Member,Female,Home And Lifestyle,34.42,6,216.846,3/30/2019,12:45:00 PM,E-Wallet,206.52,10.326,7.5,Saturday,March,00:00.0,Satisfied
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion Accessories,10.18,8,85.512,3/30/2019,12:51:00 PM,Credit Card,81.44,4.072,9.5,Saturday,March,00:00.0,Satisfied
286-01-5402,Alex,Yangon,Normal,Female,Sports And Travel,40.23,7,295.6905,3/30/2019,1:22:00 PM,Cash,281.61,14.0805,9.6,Saturday,March,00:00.0,Satisfied
743-04-1105,Cairo,Mandalay,Member,Male,Health And Beauty,97.22,9,918.729,3/30/2019,2:43:00 PM,E-Wallet,874.98,43.749,6,Saturday,March,00:00.0,not Satisfied
778-89-7974,Giza,Naypyitaw,Normal,Male,Health And Beauty,70.21,6,442.323,3/30/2019,2:58:00 PM,Cash,421.26,21.063,7.4,Saturday,March,00:00.0,Satisfied
642-61-4706,Cairo,Mandalay,Member,Male,Food And Beverages,93.4,2,196.14,3/30/2019,4:34:00 PM,Cash,186.8,9.34,5.5,Saturday,March,00:00.0,not Satisfied
676-39-6028,Alex,Yangon,Member,Female,Electronic Accessories,64.44,5,338.31,3/30/2019,5:04:00 PM,Cash,322.2,16.11,6.6,Saturday,March,00:00.0,not Satisfied
731-59-7531,Cairo,Mandalay,Member,Male,Health And Beauty,72.57,8,609.588,3/30/2019,5:58:00 PM,Cash,580.56,29.028,4.6,Saturday,March,00:00.0,not Satisfied
131-15-8856,Giza,Naypyitaw,Member,Female,Food And Beverages,72.52,8,609.168,3/30/2019,7:26:00 PM,Credit Card,580.16,29.008,4,Saturday,March,00:00.0,not Satisfied
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic Accessories,96.82,3,304.983,3/30/2019,8:37:00 PM,Cash,290.46,14.523,6.7,Saturday,March,00:00.0,not Satisfied
365-64-0515,Alex,Yangon,Member,Female,Electronic Accessories,46.95,5,246.4875,,10:25:00 AM,E-Wallet,234.75,11.7375,7.1,,,,Satisfied
373-73-7910,Alex,Yangon,Member,Female,Sports And Travel,86.31,7,634.3785,,10:37:00 AM,E-Wallet,604.17,30.2085,5.3,,,,not Satisfied
315-22-5665,Giza,Naypyitaw,Member,Female,Home And Lifestyle,73.56,10,772.38,,11:38:00 AM,E-Wallet,735.6,36.78,8,,,,Satisfied
692-92-5582,Cairo,Mandalay,Member,Female,Food And Beverages,54.84,3,172.746,,1:27:00 PM,Credit Card,164.52,8.226,5.9,,,,not Satisfied
355-53-5943,Alex,Yangon,Member,Female,Electronic Accessories,68.84,6,433.692,,2:36:00 PM,E-Wallet,413.04,20.652,5.8,,,,not Satisfied
299-46-1805,Cairo,Mandalay,Member,Female,Sports And Travel,93.72,6,590.436,,4:19:00 PM,Cash,562.32,28.116,4.5,,,,not Satisfied
252-56-2699,Alex,Yangon,Member,Female,Food And Beverages,43.19,10,453.495,,4:48:00 PM,E-Wallet,431.9,21.595,8.2,,,,Satisfied
529-56-3974,Cairo,Mandalay,Member,Female,Electronic Accessories,25.51,4,107.142,,5:03:00 PM,Cash,102.04,5.102,6.8,,,,not Satisfied
665-32-9167,Alex,Yangon,Member,Female,Health And Beauty,36.26,2,76.146,,5:15:00 PM,Credit Card,72.52,3.626,7.2,,,,Satisfied
351-62-0822,Cairo,Mandalay,Member,Female,Fashion Accessories,14.48,4,60.816,,6:07:00 PM,E-Wallet,57.92,2.896,4.5,,,,not Satisfied
699-14-3026,Giza,Naypyitaw,Member,Female,Electronic Accessories,85.39,7,627.6165,,6:30:00 PM,E-Wallet,597.73,29.8865,4.1,,,,not Satisfied
829-34-3910,Alex,Yangon,Member,Female,Health And Beauty,71.38,10,749.49,,7:21:00 PM,Cash,713.8,35.69,5.7,,,,not Satisfied
